episode_idx,seed,total_reward,steps,landed,crashed,truncated,out_of_bounds,impact_speed,lateral_dist,final_h_agl
523,523,-6161.815490722656,227,False,True,False,False,12.004292488098145,28.088945388793945,0.34131312370300293
524,524,-2057.4288988113403,158,False,True,False,False,10.52419376373291,9.820658683776855,0.26189547777175903
525,525,-3130.2390518188477,117,False,True,False,False,11.262886047363281,24.449344635009766,0.2930595874786377
526,526,-3514.6528759002686,199,False,True,False,False,6.282926082611084,16.738149642944336,0.3464435338973999
527,527,-3486.760456085205,128,False,True,False,False,12.559900283813477,24.67780113220215,0.2899589538574219
528,528,-2984.220470428467,143,False,True,False,False,11.142945289611816,18.290176391601562,0.2944994568824768
529,529,-3077.4324378967285,147,False,True,False,False,10.063785552978516,18.65180778503418,0.32704824209213257
530,530,-5912.525499343872,292,False,True,False,False,3.00335955619812,20.21647834777832,0.13914944231510162
531,531,-3962.6997604370117,160,False,True,False,False,12.569181442260742,22.2299747467041,0.2942338287830353
532,532,-6153.459520339966,263,False,True,False,False,4.588666915893555,19.907733917236328,0.3352624475955963
533,533,-3295.371290206909,157,False,True,False,False,10.528119087219238,17.951786041259766,0.3121974468231201
534,534,-4640.043172836304,256,False,True,False,False,8.107544898986816,15.05016040802002,0.30982857942581177
535,535,-1491.245626449585,143,False,True,False,False,12.700362205505371,5.3582353591918945,0.27704864740371704
536,536,-2908.152946472168,110,False,True,False,False,12.398894309997559,22.694229125976562,0.25450634956359863
537,537,-3690.940326690674,179,False,True,False,False,9.870635032653809,18.069190979003906,0.34001100063323975
538,538,-9259.284576416016,600,False,False,True,False,4.31254243850708,21.5963191986084,0.5327087640762329
539,539,-10546.013641357422,600,False,False,True,False,0.00016080461500678211,16.25255012512207,0.0736674889922142
540,540,-4616.659774780273,312,False,True,False,False,15.996286392211914,8.350153923034668,0.29160523414611816
541,541,-1442.3331098556519,137,False,True,False,False,10.783205032348633,7.575980186462402,0.3367099165916443
542,542,-4289.108737945557,220,False,True,False,False,3.6821744441986084,18.06729507446289,0.3218868374824524
543,543,-3875.449851989746,198,False,True,False,False,7.369619846343994,17.764015197753906,0.3243259787559509
544,544,-2017.2014484405518,149,False,True,False,False,10.637925148010254,10.768424987792969,0.31811273097991943
545,545,-4090.9708337783813,274,False,True,False,False,14.898730278015137,10.763233184814453,0.2639461159706116
546,546,-2097.8418321609497,175,False,True,False,False,3.9346978664398193,9.52729320526123,0.3261074423789978
547,547,-2464.135103225708,131,False,True,False,False,13.516922950744629,13.524673461914062,0.30760207772254944
548,548,-3128.1934967041016,120,False,True,False,False,11.043423652648926,24.825777053833008,0.2742312550544739
549,549,-3522.7001390457153,600,False,False,True,False,1.68130973179359e-05,4.115269184112549,0.08013752102851868
550,550,-2406.256010055542,134,False,True,False,False,12.965572357177734,16.200597763061523,0.32358136773109436
551,551,-2141.8869609832764,101,False,True,False,False,10.449419021606445,17.324623107910156,0.3189432621002197
552,552,-2360.562710762024,163,False,True,False,False,10.406038284301758,11.583335876464844,0.33041810989379883
553,553,-12837.516580581665,600,False,False,True,False,4.657805919647217,25.957778930664062,1.090859293937683
554,554,-2597.2116146087646,118,False,True,False,False,9.628334045410156,19.772422790527344,0.2758328318595886
555,555,-2648.732915878296,130,False,True,False,False,10.95273494720459,17.820650100708008,0.2667255103588104
556,556,-2092.6064529418945,90,False,True,False,False,10.207490921020508,21.537715911865234,0.2910194396972656
557,557,-2553.604426383972,163,False,True,False,False,6.196338653564453,13.171359062194824,0.31189218163490295
558,558,-15227.65644454956,600,False,False,True,False,0.00014402107626665384,26.755859375,0.07366831600666046
559,559,-4394.690492630005,159,False,True,False,False,11.608206748962402,24.692733764648438,0.260476678609848
560,560,-1485.9983396530151,111,False,True,False,False,12.47304630279541,9.56717300415039,0.3437643349170685
561,561,-1550.0658721923828,100,False,True,False,False,10.690095901489258,12.801617622375488,0.2947760820388794
562,562,-15297.489362716675,600,False,False,True,False,9.71856252363068e-07,24.790618896484375,0.08013613522052765
563,563,-4577.269790649414,155,False,True,False,False,11.405755996704102,26.864002227783203,0.2580893635749817
564,564,-4185.513671875,159,False,True,False,False,10.551653861999512,23.38018035888672,0.34881553053855896
565,565,-4542.434429168701,143,False,True,False,False,11.637677192687988,28.90446662902832,0.3466286361217499
566,566,-4848.681867599487,164,False,True,False,False,10.361741065979004,27.231616973876953,0.288150429725647
567,567,-5152.993684768677,161,False,True,False,False,7.920245170593262,30.233177185058594,0.32213494181632996
568,568,-3184.6378622055054,210,False,True,False,False,5.632028102874756,10.070571899414062,0.3442705571651459
569,569,-2895.6154651641846,125,False,True,False,False,13.789443969726562,21.055315017700195,0.30818283557891846
570,570,-1923.852695465088,84,False,True,False,False,10.679240226745605,20.91912269592285,0.3162793815135956
571,571,-3043.721092224121,149,False,True,False,False,12.626141548156738,18.49941635131836,0.31295230984687805
572,572,-2581.797037124634,96,False,True,False,False,11.01705265045166,24.56296730041504,0.3012917637825012
573,573,-2852.434013366699,119,False,True,False,False,10.963895797729492,21.030120849609375,0.322966068983078
574,574,-7330.704107284546,289,False,True,False,False,8.586471557617188,27.276338577270508,0.31015706062316895
575,575,-1179.4844007492065,113,False,True,False,False,10.982229232788086,7.202384948730469,0.2744026482105255
576,576,-2557.849920272827,102,False,True,False,False,12.64795970916748,21.688087463378906,0.27157771587371826
577,577,-3185.2850761413574,141,False,True,False,False,10.327691078186035,22.060129165649414,0.3169264495372772
578,578,-4270.69056892395,201,False,True,False,False,7.820613384246826,18.00098991394043,0.322639137506485
579,579,-4465.496788024902,185,False,True,False,False,9.612271308898926,20.97518539428711,0.27688565850257874
580,580,-2294.3841981887817,138,False,True,False,False,13.075163841247559,12.673946380615234,0.251748263835907
581,581,-4000.885799407959,158,False,True,False,False,10.820891380310059,23.042518615722656,0.303049772977829
582,582,-1495.6720504760742,138,False,True,False,False,11.165193557739258,7.808255672454834,0.30693599581718445
583,583,-4809.088526725769,296,False,True,False,False,14.69216251373291,9.982671737670898,0.3049277067184448
584,584,-2017.1552510261536,184,False,True,False,False,10.087139129638672,5.6530961990356445,0.2990145981311798
585,585,-7899.142120361328,342,False,True,False,False,3.7165093421936035,19.644832611083984,0.34608107805252075
586,586,-3798.4039058685303,162,False,True,False,False,12.329360961914062,20.91768455505371,0.3175150156021118
587,587,-1906.8242111206055,114,False,True,False,False,11.824945449829102,13.979171752929688,0.3021160066127777
588,588,-2998.2862911224365,117,False,True,False,False,11.005355834960938,23.999719619750977,0.32071200013160706
589,589,-2550.393871307373,154,False,True,False,False,12.407159805297852,13.022110939025879,0.2720775902271271
590,590,-6689.413009643555,274,False,True,False,False,6.181392192840576,28.680131912231445,0.3466202914714813
591,591,-3585.196325302124,143,False,True,False,False,10.32555103302002,23.497526168823242,0.33259183168411255
592,592,-1010.5780162811279,89,False,True,False,False,11.479804992675781,7.761890411376953,0.34751468896865845
593,593,-6342.685634613037,189,False,True,False,False,8.681136131286621,32.209877014160156,0.30309808254241943
594,594,-2427.390796661377,137,False,True,False,False,11.54100227355957,15.291145324707031,0.28460535407066345
595,595,-14218.838222503662,600,False,False,True,False,4.34777307510376,28.763891220092773,3.496150493621826
596,596,-1459.8460664749146,140,False,True,False,False,11.45078182220459,6.495946884155273,0.2571794092655182
597,597,-2656.588554382324,278,False,True,False,False,13.927818298339844,7.456618785858154,0.2920476198196411
598,598,-2576.077226638794,177,False,True,False,False,10.031811714172363,10.538887977600098,0.3287132978439331
599,599,-3859.1848316192627,145,False,True,False,False,9.779815673828125,24.937166213989258,0.3018667697906494
600,600,-3723.3014030456543,155,False,True,False,False,11.119867324829102,21.16421890258789,0.3426670730113983
601,601,-3783.5076656341553,233,False,True,False,False,10.355350494384766,14.494185447692871,0.30563002824783325
602,602,-2509.6437253952026,161,False,True,False,False,9.91919231414795,13.227190017700195,0.27395063638687134
603,603,-3148.177122116089,145,False,True,False,False,12.354486465454102,16.795854568481445,0.3248044550418854
604,604,-1867.16197681427,138,False,True,False,False,11.321533203125,11.015604972839355,0.30079320073127747
605,605,-3301.219338417053,196,False,True,False,False,7.37411642074585,12.248154640197754,0.3352768123149872
606,606,-2758.7968368530273,125,False,True,False,False,11.611172676086426,19.90904998779297,0.2655971348285675
607,607,-8936.002676010132,269,False,True,False,False,13.472914695739746,34.618709564208984,0.3298157751560211
608,608,-4017.91983795166,153,False,True,False,False,11.191441535949707,24.05647087097168,0.2787938714027405
609,609,-3100.5208854675293,128,False,True,False,False,11.46329402923584,21.744529724121094,0.28420162200927734
610,610,-4836.740993499756,246,False,True,False,False,12.213988304138184,15.227150917053223,0.33397138118743896
611,611,-7707.636684417725,321,False,True,False,False,3.764755964279175,23.423946380615234,0.332602858543396
612,612,-4707.534465789795,201,False,True,False,False,10.690082550048828,20.476978302001953,0.3118341565132141
613,613,-4382.452527999878,153,False,True,False,False,9.85256576538086,28.450870513916016,0.3039969205856323
614,614,-4663.086204528809,242,False,True,False,False,3.9230377674102783,17.232032775878906,0.3417268693447113
615,615,-3701.315174102783,157,False,True,False,False,11.761791229248047,20.685216903686523,0.32621845602989197
616,616,-3830.480794906616,146,False,True,False,False,11.479571342468262,23.442405700683594,0.25969475507736206
617,617,-4311.822063446045,260,False,True,False,False,12.968308448791504,10.372431755065918,0.3196370303630829
618,618,-2646.5934009552,125,False,True,False,False,11.487841606140137,18.598491668701172,0.3239900469779968
619,619,-7235.222219467163,250,False,True,False,False,8.185797691345215,28.674461364746094,0.3435542583465576
620,620,-13855.893115997314,600,False,False,True,False,3.670480251312256,30.37163734436035,0.520122766494751
621,621,-17271.774856567383,600,False,False,True,False,4.558081150054932,36.129150390625,0.607105553150177
622,622,-5705.20389175415,235,False,True,False,False,5.926176071166992,22.966514587402344,0.3327205777168274
623,623,-1597.6345310211182,118,False,True,False,False,10.98872184753418,8.549885749816895,0.32627981901168823
624,624,-2204.414875984192,143,False,True,False,False,7.888706684112549,11.905549049377441,0.33498916029930115
625,625,-2532.2938861846924,132,False,True,False,False,13.269015312194824,14.466010093688965,0.34302809834480286
626,626,-8884.262875556946,600,False,False,True,False,6.1434526443481445,17.9158878326416,4.579615592956543
627,627,-1883.063159942627,137,False,True,False,False,11.426883697509766,11.221821784973145,0.3095906972885132
628,628,-2444.897060394287,109,False,True,False,False,12.678160667419434,18.599987030029297,0.28976064920425415
629,629,-2657.323959350586,122,False,True,False,False,9.766785621643066,19.250661849975586,0.3127635717391968
630,630,-3281.1352577209473,151,False,True,False,False,11.93763256072998,18.599956512451172,0.26583370566368103
631,631,-1850.861886024475,122,False,True,False,False,12.709820747375488,12.647414207458496,0.29338157176971436
632,632,-2027.1759281158447,89,False,True,False,False,10.256088256835938,20.554929733276367,0.31033527851104736
633,633,-4871.028520584106,284,False,True,False,False,12.393016815185547,14.156231880187988,0.34259477257728577
634,634,-1953.4140071868896,117,False,True,False,False,12.28756332397461,14.166707992553711,0.3252120912075043
635,635,-3008.174591064453,144,False,True,False,False,12.773981094360352,18.09996223449707,0.34653881192207336
636,636,-5308.806938171387,191,False,True,False,False,11.017915725708008,22.672504425048828,0.3247680366039276
637,637,-3451.132064819336,116,False,True,False,False,10.81673526763916,27.55368995666504,0.31765004992485046
638,638,-2486.81795501709,111,False,True,False,False,12.856781959533691,18.82804298400879,0.30876389145851135
639,639,-15848.249956130981,600,False,False,True,False,2.890878438949585,32.3286018371582,0.34317266941070557
640,640,-1390.8775787353516,148,False,True,False,False,14.136916160583496,2.7415597438812256,0.31700149178504944
641,641,-3834.239734649658,179,False,True,False,False,9.1001615524292,18.171567916870117,0.2840019464492798
642,642,-2287.4864950180054,154,False,True,False,False,9.48685073852539,13.280536651611328,0.3013743758201599
643,643,-1583.166130065918,161,False,True,False,False,11.37080192565918,4.789622783660889,0.3331403136253357
644,644,-2200.0434246063232,109,False,True,False,False,10.82806396484375,17.307472229003906,0.28247153759002686
645,645,-4909.535932540894,256,False,True,False,False,14.411515235900879,16.5305233001709,0.33923476934432983
646,646,-1268.8170442581177,115,False,True,False,False,12.202951431274414,7.544987201690674,0.2716342508792877
647,647,-4867.410913467407,280,False,True,False,False,4.190993785858154,15.36721420288086,0.347872793674469
648,648,-1005.3776559829712,100,False,True,False,False,10.085037231445312,8.290719032287598,0.299561083316803
649,649,-2566.4234771728516,149,False,True,False,False,12.180007934570312,14.263327598571777,0.30513831973075867
650,650,-1750.0774021148682,94,False,True,False,False,11.461946487426758,16.89097023010254,0.33951371908187866
651,651,-3137.6966009140015,261,False,True,False,False,7.450267314910889,6.873271465301514,0.33053678274154663
652,652,-6877.60213470459,253,False,True,False,False,12.373183250427246,22.41072654724121,0.27041390538215637
653,653,-3296.1534156799316,129,False,True,False,False,12.156989097595215,23.925004959106445,0.3173680901527405
654,654,-12068.248136520386,600,False,False,True,False,4.605670928955078,27.636205673217773,3.8178133964538574
655,655,-8204.078415870667,600,False,False,True,False,0.00023348210379481316,11.850172996520996,0.12301214039325714
656,656,-2124.7782921791077,238,False,True,False,False,3.491278648376465,5.356410026550293,0.3431095480918884
657,657,-2154.2838344573975,187,False,True,False,False,8.000678062438965,4.577150821685791,0.34013769030570984
658,658,-2116.8192195892334,123,False,True,False,False,11.553483963012695,15.294965744018555,0.30598747730255127
659,659,-3504.9593601226807,137,False,True,False,False,11.758439064025879,23.88693618774414,0.31914520263671875
660,660,-3136.6978549957275,145,False,True,False,False,13.27610969543457,17.976200103759766,0.28410080075263977
661,661,-22505.056703567505,600,False,False,True,False,4.283047676086426,45.85989761352539,1.9916646480560303
662,662,-3150.5889682769775,118,False,True,False,False,13.544225692749023,24.593400955200195,0.2795947790145874
663,663,-1766.519374847412,96,False,True,False,False,10.401895523071289,16.062463760375977,0.3394448757171631
664,664,-2836.9686489105225,121,False,True,False,False,13.028769493103027,20.826187133789062,0.32427462935447693
665,665,-3400.217453956604,248,False,True,False,False,12.766605377197266,8.732617378234863,0.25794926285743713
666,666,-4886.991537094116,196,False,True,False,False,7.021316051483154,23.24222183227539,0.3291763663291931
667,667,-1502.3343124389648,117,False,True,False,False,12.74764347076416,9.718844413757324,0.3263143301010132
668,668,-2444.2132415771484,147,False,True,False,False,12.12999439239502,13.314136505126953,0.333355188369751
669,669,-17304.624437332153,600,False,False,True,False,0.00021835582447238266,31.342416763305664,0.07366686314344406
670,670,-3171.432668685913,134,False,True,False,False,12.25291919708252,19.175357818603516,0.3359167277812958
671,671,-22653.546781539917,600,False,False,True,False,5.4290289878845215,48.28902816772461,3.2591633796691895
672,672,-2786.4649600982666,166,False,True,False,False,9.622392654418945,11.449493408203125,0.33339637517929077
673,673,-1266.3236474990845,126,False,True,False,False,10.43257999420166,6.871588230133057,0.32435840368270874
674,674,-2837.927125930786,123,False,True,False,False,10.070655822753906,20.034372329711914,0.34074774384498596
675,675,-12702.127071380615,600,False,False,True,False,4.313291072845459,28.68531608581543,2.6068239212036133
676,676,-4973.858045578003,184,False,True,False,False,9.362035751342773,23.906030654907227,0.3253743350505829
677,677,-4356.121448516846,293,False,True,False,False,3.9732110500335693,9.793343544006348,0.3293955326080322
678,678,-2895.957130432129,194,False,True,False,False,6.806520938873291,14.013909339904785,0.3289862275123596
679,679,-6119.3898849487305,276,False,True,False,False,14.28728199005127,16.414165496826172,0.339067667722702
680,680,-2620.9766669273376,600,False,False,True,False,2.701373159652576e-05,2.3387954235076904,0.08013801276683807
681,681,-1813.1138076782227,132,False,True,False,False,13.616002082824707,8.618117332458496,0.3204629719257355
682,682,-3020.437702178955,107,False,True,False,False,12.838923454284668,26.318071365356445,0.2868405878543854
683,683,-5599.176349639893,248,False,True,False,False,11.96149730682373,22.169939041137695,0.2518214285373688
684,684,-2135.6460132598877,134,False,True,False,False,12.097432136535645,12.736444473266602,0.2816925644874573
685,685,-2919.6549434661865,130,False,True,False,False,11.350801467895508,18.93576431274414,0.3249795436859131
686,686,-2980.0254344940186,141,False,True,False,False,11.146574974060059,20.623598098754883,0.3143358528614044
687,687,-5928.840686798096,245,False,True,False,False,3.914724826812744,21.949506759643555,0.343721866607666
688,688,-14966.461639404297,600,False,False,True,False,5.349671363830566,28.670467376708984,0.7544580698013306
689,689,-1714.2912092208862,103,False,True,False,False,10.83594036102295,13.30201530456543,0.3102354407310486
690,690,-2385.49383354187,123,False,True,False,False,12.655139923095703,13.990032196044922,0.2772195637226105
691,691,-3324.215658187866,118,False,True,False,False,12.093475341796875,25.869173049926758,0.2916269302368164
692,692,-3242.327253341675,162,False,True,False,False,10.867472648620605,17.53301429748535,0.3050483465194702
693,693,-11981.164415359497,600,False,False,True,False,3.549893335730303e-06,19.152931213378906,0.08013662695884705
694,694,-1430.4757153987885,283,False,True,False,False,3.1620259284973145,4.696216106414795,0.3496994972229004
695,695,-2695.0743713378906,167,False,True,False,False,10.40656566619873,13.008431434631348,0.29331517219543457
696,696,-4076.5065116882324,165,False,True,False,False,10.370497703552246,21.91510009765625,0.29165738821029663
697,697,-15365.507173538208,600,False,False,True,False,5.646059036254883,35.223514556884766,1.5926140546798706
698,698,-2909.494161605835,132,False,True,False,False,13.276272773742676,19.080114364624023,0.3071431815624237
699,699,-1930.3654155731201,93,False,True,False,False,11.026082038879395,18.140302658081055,0.3348117470741272
700,700,-17908.044567108154,600,False,False,True,False,3.415156841278076,37.18803787231445,0.5169804692268372
701,701,-2104.973027229309,128,False,True,False,False,14.15024471282959,12.099223136901855,0.24180951714515686
702,702,-6865.436378479004,266,False,True,False,False,7.386929512023926,22.541650772094727,0.3374689221382141
703,703,-4143.469954490662,241,False,True,False,False,12.832542419433594,11.933752059936523,0.34035295248031616
704,704,-4551.544992446899,159,False,True,False,False,11.380549430847168,25.378503799438477,0.2753106355667114
705,705,-3523.3895473480225,147,False,True,False,False,9.491951942443848,22.815990447998047,0.2723916172981262
706,706,-1478.6685123443604,90,False,True,False,False,10.010830879211426,13.780536651611328,0.32275015115737915
707,707,-4708.754884719849,173,False,True,False,False,8.913812637329102,25.3603515625,0.3155492842197418
708,708,-2637.638650894165,134,False,True,False,False,13.19186782836914,17.087589263916016,0.28548088669776917
709,709,-3187.4623947143555,149,False,True,False,False,11.655218124389648,18.35664939880371,0.2728523313999176
710,710,-3782.218475341797,150,False,True,False,False,13.203083038330078,22.49761199951172,0.32007187604904175
711,711,-2810.695381164551,134,False,True,False,False,12.988967895507812,15.480213165283203,0.2998681664466858
712,712,-14197.634534835815,600,False,False,True,False,3.657957859104499e-05,23.128297805786133,0.12300795316696167
713,713,-3930.122320175171,154,False,True,False,False,12.559818267822266,22.397052764892578,0.3437320291996002
714,714,-7288.871835708618,235,False,True,False,False,10.323565483093262,29.90619659423828,0.3419782221317291
715,715,-1134.881290435791,86,False,True,False,False,10.200675010681152,10.144569396972656,0.34554317593574524
716,716,-2197.1997718811035,176,False,True,False,False,9.360485076904297,6.435526371002197,0.3361860513687134
717,717,-3935.713768005371,150,False,True,False,False,12.582235336303711,23.685497283935547,0.2679627239704132
718,718,-1112.0596017837524,92,False,True,False,False,12.090617179870605,8.887792587280273,0.3339631259441376
719,719,-8250.567951202393,241,False,True,False,False,12.946444511413574,34.55528259277344,0.30985307693481445
720,720,-2661.2294387817383,126,False,True,False,False,10.303489685058594,19.286802291870117,0.29678115248680115
721,721,-5366.572853088379,240,False,True,False,False,11.349919319152832,21.80622100830078,0.2573451101779938
722,722,-6382.861028671265,199,False,True,False,False,6.689023494720459,30.114524841308594,0.3462101221084595
723,723,-2022.3195781707764,84,False,True,False,False,10.586852073669434,20.68488311767578,0.3437723219394684
724,724,-3271.289909362793,160,False,True,False,False,11.440604209899902,17.21779441833496,0.34095847606658936
725,725,-3228.1295413970947,140,False,True,False,False,12.236056327819824,21.892009735107422,0.29498812556266785
726,726,-14757.581142425537,600,False,False,True,False,4.04883103328757e-05,25.959854125976562,0.12967556715011597
727,727,-3662.6778678894043,159,False,True,False,False,10.984746932983398,20.535911560058594,0.3238871395587921
728,728,-2027.9071855545044,142,False,True,False,False,11.933749198913574,11.244463920593262,0.31318700313568115
729,729,-3735.8816566467285,167,False,True,False,False,9.895755767822266,19.474946975708008,0.3143985867500305
730,730,-2753.5718536376953,158,False,True,False,False,11.950919151306152,16.321081161499023,0.2569231390953064
731,731,-3080.5410861968994,176,False,True,False,False,9.981048583984375,14.263397216796875,0.2953304350376129
732,732,-2705.607316970825,243,False,True,False,False,12.48239803314209,7.449413776397705,0.335036963224411
733,733,-1725.5590171813965,112,False,True,False,False,10.608684539794922,12.105742454528809,0.2933751344680786
734,734,-3661.9229316711426,180,False,True,False,False,12.095187187194824,13.873382568359375,0.3022606372833252
735,735,-3517.626277923584,152,False,True,False,False,12.306281089782715,20.345720291137695,0.30823948979377747
736,736,-3219.346872329712,109,False,True,False,False,10.152656555175781,27.771329879760742,0.32398882508277893
737,737,-1502.3927602767944,142,False,True,False,False,11.031188011169434,7.383695125579834,0.25717172026634216
738,738,-8329.894500732422,278,False,True,False,False,13.713293075561523,29.788787841796875,0.29323050379753113
739,739,-2455.0344343185425,177,False,True,False,False,9.904410362243652,10.608735084533691,0.30763307213783264
740,740,-1671.6660118103027,153,False,True,False,False,11.216529846191406,7.322038173675537,0.26084569096565247
741,741,-2751.4049978256226,167,False,True,False,False,12.226465225219727,12.776314735412598,0.34839051961898804
742,742,-1425.566180229187,125,False,True,False,False,10.37094497680664,8.890436172485352,0.3338688611984253
743,743,-5024.6080894470215,268,False,True,False,False,13.60811996459961,9.730435371398926,0.2661437392234802
744,744,-3920.0142726898193,178,False,True,False,False,10.482351303100586,18.827463150024414,0.2943882942199707
745,745,-2923.2300148010254,106,False,True,False,False,12.461175918579102,24.28836441040039,0.29448404908180237
746,746,-3511.3759937286377,219,False,True,False,False,4.25952672958374,15.241586685180664,0.32874614000320435
747,747,-7600.408376693726,417,False,True,False,False,5.176938056945801,10.72565746307373,0.32855719327926636
748,748,-2828.6674518585205,151,False,True,False,False,11.689844131469727,15.48855972290039,0.2956119775772095
749,749,-2485.9261741638184,143,False,True,False,False,10.311617851257324,15.355706214904785,0.337403267621994
750,750,-6954.621824264526,280,False,True,False,False,3.335468053817749,23.125825881958008,0.33166128396987915
751,751,-5109.50977897644,175,False,True,False,False,9.639649391174316,26.246950149536133,0.2802067697048187
752,752,-2026.9625911712646,125,False,True,False,False,11.411091804504395,14.409984588623047,0.31120163202285767
753,753,-3596.5988750457764,143,False,True,False,False,13.422368049621582,22.202510833740234,0.24851945042610168
754,754,-2600.567419052124,144,False,True,False,False,11.648219108581543,15.988851547241211,0.25439730286598206
755,755,-2297.648832321167,102,False,True,False,False,10.18719482421875,19.404829025268555,0.30511394143104553
756,756,-1613.3536415100098,120,False,True,False,False,11.375277519226074,10.73391342163086,0.3211601674556732
757,757,-17260.154180526733,600,False,False,True,False,0.00015160211478359997,28.417909622192383,0.07366883754730225
758,758,-5561.935930252075,600,False,False,True,False,2.778679132461548,13.758820533752441,0.40598174929618835
759,759,-2134.2514781951904,155,False,True,False,False,12.392340660095215,8.99466609954834,0.26322436332702637
760,760,-11634.788969039917,600,False,False,True,False,0.00016454447177238762,20.100282669067383,0.07367236912250519
761,761,-2864.577682495117,140,False,True,False,False,10.651556015014648,17.828697204589844,0.2921421527862549
762,762,-6636.90895652771,234,False,True,False,False,12.377832412719727,29.37236976623535,0.2609879672527313
763,763,-6329.016389846802,289,False,True,False,False,3.267479181289673,14.572601318359375,0.3472157418727875
764,764,-2575.621171951294,118,False,True,False,False,11.118782043457031,18.8371524810791,0.2949720323085785
765,765,-9178.991844177246,305,False,True,False,False,15.608251571655273,22.875621795654297,0.2849319577217102
766,766,-1656.1562876701355,169,False,True,False,False,9.09144401550293,6.0499396324157715,0.2799743115901947
767,767,-3502.0574798583984,147,False,True,False,False,11.72948169708252,20.590068817138672,0.34950685501098633
768,768,-3250.6198768615723,143,False,True,False,False,12.772476196289062,19.564037322998047,0.282265841960907
769,769,-2127.14892578125,193,False,True,False,False,9.131967544555664,7.134608268737793,0.28551730513572693
770,770,-1778.5415029525757,146,False,True,False,False,11.826796531677246,9.282868385314941,0.2981458008289337
771,771,-1187.4327983856201,127,False,True,False,False,13.076126098632812,4.056416988372803,0.3207467794418335
772,772,-3270.916774749756,127,False,True,False,False,10.550602912902832,22.98248291015625,0.3148210644721985
773,773,-6694.115438461304,331,False,True,False,False,4.2686448097229,17.428077697753906,0.33710289001464844
774,774,-3696.4607124328613,134,False,True,False,False,12.473886489868164,25.165367126464844,0.33278074860572815
775,775,-3167.558053970337,124,False,True,False,False,11.414752960205078,22.611562728881836,0.33031564950942993
776,776,-2186.423271179199,90,False,True,False,False,11.20593547821045,22.327890396118164,0.3156847059726715
777,777,-2598.3582096099854,144,False,True,False,False,10.934030532836914,14.834789276123047,0.3383031487464905
778,778,-13703.212181091309,600,False,False,True,False,0.00016362204041797668,21.953561782836914,0.07366953045129776
779,779,-2532.3471603393555,96,False,True,False,False,10.099334716796875,23.701656341552734,0.3439862132072449
780,780,-2666.079095840454,157,False,True,False,False,11.816007614135742,13.266340255737305,0.3215695917606354
781,781,-4335.000011444092,243,False,True,False,False,12.49709415435791,13.054295539855957,0.31608280539512634
782,782,-3822.560245513916,154,False,True,False,False,11.3137788772583,22.07652473449707,0.3016793429851532
783,783,-2693.209987640381,140,False,True,False,False,12.900406837463379,13.629816055297852,0.2994731068611145
784,784,-1604.8963947296143,110,False,True,False,False,12.377554893493652,9.715558052062988,0.26652252674102783
785,785,-6657.990664482117,377,False,True,False,False,4.048427581787109,14.758011817932129,0.33417609333992004
786,786,-1832.952003479004,158,False,True,False,False,11.967233657836914,6.878530979156494,0.2649494409561157
787,787,-3365.067262649536,125,False,True,False,False,12.463465690612793,25.67925262451172,0.3396558165550232
788,788,-2759.5133628845215,130,False,True,False,False,10.014280319213867,19.38559341430664,0.26561835408210754
789,789,-779.3392205238342,128,False,True,False,False,10.134634971618652,1.7232762575149536,0.2873154282569885
790,790,-3126.7578105926514,104,False,True,False,False,12.54474925994873,27.170135498046875,0.26731547713279724
791,791,-5571.955770492554,193,False,True,False,False,8.39246940612793,25.731555938720703,0.29733094573020935
792,792,-2471.5573196411133,99,False,True,False,False,10.9756441116333,22.47967529296875,0.28078559041023254
793,793,-8475.642807006836,352,False,True,False,False,4.616184711456299,18.301694869995117,0.3446185886859894
794,794,-2697.747625350952,127,False,True,False,False,11.895970344543457,18.891727447509766,0.3178318440914154
795,795,-2650.0919036865234,137,False,True,False,False,11.553980827331543,17.100709915161133,0.30969905853271484
796,796,-3651.1500358581543,184,False,True,False,False,8.080488204956055,18.367280960083008,0.31081050634384155
797,797,-3506.226348876953,121,False,True,False,False,12.929780006408691,24.921098709106445,0.3410937190055847
798,798,-4247.413349151611,172,False,True,False,False,10.184694290161133,21.714738845825195,0.2862721085548401
799,799,-4930.452899932861,189,False,True,False,False,8.948118209838867,24.272632598876953,0.29092928767204285
800,800,-2390.023612976074,140,False,True,False,False,13.496194839477539,13.706856727600098,0.31510743498802185
801,801,-12223.388295173645,600,False,False,True,False,6.062838077545166,31.668397903442383,5.763662815093994
802,802,-3603.638463973999,111,False,True,False,False,10.290236473083496,30.822084426879883,0.2804509103298187
803,803,-5463.124855041504,186,False,True,False,False,7.9154229164123535,29.515483856201172,0.34936511516571045
804,804,-2460.57412815094,166,False,True,False,False,7.248125076293945,12.08941650390625,0.3058306574821472
805,805,-4066.635398864746,255,False,True,False,False,13.535507202148438,13.660249710083008,0.27288690209388733
806,806,-2510.8245582580566,118,False,True,False,False,11.467074394226074,18.792753219604492,0.27170103788375854
807,807,-3607.085084915161,145,False,True,False,False,12.963845252990723,22.11611557006836,0.30673182010650635
808,808,-6727.498519897461,281,False,True,False,False,15.092055320739746,16.451904296875,0.3369906544685364
809,809,-3435.1699542999268,180,False,True,False,False,6.5305280685424805,17.62650489807129,0.3335590362548828
